City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
343,Chara,RU,56.9064,118.2631,-18.94,88,18,1.19,few clouds
344,Taoudenni,ML,22.6783,-3.9836,59.5,27,0,11.68,clear sky
345,Skovorodino,RU,53.9833,123.9167,1.63,81,99,2.86,overcast clouds
346,Konnur,IN,16.2,74.75,60.8,45,47,5.06,scattered clouds
347,Wilhelmsburg,AT,48.1057,15.6054,34.38,77,1,1.43,clear sky
348,Seoul,KR,37.5683,126.9778,45.91,53,0,4.61,clear sky
349,Ilulissat,GL,69.2167,-51.1,6.82,72,100,13.8,light shower snow
350,Ostrovnoy,RU,68.0531,39.5131,21.61,71,100,27.07,overcast clouds
351,Arrecife,ES,28.963,-13.5477,60.87,82,0,6.91,clear sky
352,Tuatapere,NZ,-46.1333,167.6833,66.81,51,100,5.68,overcast clouds
353,Shelburne,CA,44.0787,-80.2041,8.56,79,100,2.89,overcast clouds
354,Rawson,AR,-43.3002,-65.1023,73.94,40,4,3.65,clear sky
355,New Glasgow,CA,45.5834,-62.6486,21.58,89,100,12.64,light snow
356,Otane,NZ,-39.8833,176.6333,60.39,67,100,10.4,overcast clouds
357,Walvis Bay,NA,-22.9575,14.5053,72.55,83,36,5.75,scattered clouds
358,Wanaka,NZ,-44.7,169.15,70.11,43,96,5.99,overcast clouds
359,Caravelas,BR,-17.7125,-39.2481,75.09,91,95,4.72,overcast clouds
360,Hasaki,JP,35.7333,140.8333,41.4,57,100,28.32,light rain
361,Norman Wells,CA,65.282,-126.8329,-7.56,71,75,2.3,light snow
362,Natal,BR,-5.795,-35.2094,81.25,83,40,9.22,scattered clouds
363,Aquiraz,BR,-3.9014,-38.3911,83.17,86,19,10.49,few clouds
364,Floro,NO,61.5996,5.0328,39.16,93,40,8.05,scattered clouds
365,Pitimbu,BR,-7.4706,-34.8086,81.19,74,4,9.42,clear sky
366,Dawei,MM,14.0833,98.2,82.44,59,89,0.98,overcast clouds
367,Fairbanks,US,64.8378,-147.7164,9.3,82,100,3.44,light snow
368,Mawlaik,MM,23.6333,94.4167,61.88,42,0,1.3,clear sky
369,Barda,AZ,40.3744,47.1267,38.88,71,100,13.13,overcast clouds
370,Champerico,GT,14.3,-91.9167,82.35,71,4,4.18,clear sky
371,Tongliao,CN,43.6125,122.2653,4.84,86,100,11.61,overcast clouds
372,Egvekinot,RU,66.3167,-179.1667,-16.17,90,14,6.46,few clouds
373,Phulpur,IN,25.55,82.1,52.45,63,0,1.81,clear sky
374,Alamos,MX,27.0167,-108.9333,70.77,14,94,2.57,overcast clouds
375,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,88,31,13.42,scattered clouds
376,Khed Brahma,IN,24.0333,73.05,59.52,31,0,4.36,clear sky
377,Sebring,US,27.4956,-81.4409,61.54,74,0,14.97,clear sky
378,Koslan,RU,63.4564,48.8989,-1.26,100,91,3.94,overcast clouds
379,Paita,PE,-5.0892,-81.1144,73.49,81,91,9.1,overcast clouds
380,Turan,VN,16.0678,108.2208,73.38,64,75,4.61,broken clouds
381,Valparaiso,CL,-33.0393,-71.6273,66.47,80,0,3.44,clear sky
382,Lyuban,BY,52.7985,28.0048,25.79,83,9,8.97,clear sky
383,Srednekolymsk,RU,67.45,153.6833,-21.62,93,20,5.59,few clouds
384,Henties Bay,NA,-22.116,14.2845,71.85,87,68,5.91,broken clouds
385,Cabo San Lucas,MX,22.8909,-109.9124,77.31,33,20,5.75,few clouds
386,Abu Samrah,SY,35.3029,37.1841,44.53,78,0,7.65,clear sky
387,San Jose,US,37.3394,-121.895,72.28,52,75,4.61,broken clouds
388,Shambu,ET,9.5667,37.1,53.42,48,11,2.33,few clouds
389,Hofn,IS,64.2539,-15.2082,22.73,67,31,9.91,scattered clouds
390,Saint-Pierre,RE,-21.3393,55.4781,80.24,73,0,4.61,clear sky
391,Kungurtug,RU,50.5994,97.5228,-17.28,92,46,1.32,scattered clouds
392,Xinxiang,CN,35.3089,113.8672,35.69,63,23,13.91,few clouds
393,Brigantine,US,39.4101,-74.3646,32.05,96,100,10.36,mist
394,Megion,RU,61.0296,76.1136,-3.98,96,100,10.11,overcast clouds
395,Riyadh,SA,24.6877,46.7219,46.54,34,0,8.37,clear sky
396,Roebourne,AU,-20.7833,117.1333,95.76,38,66,11.25,broken clouds
397,Knysna,ZA,-34.0363,23.0471,68.38,93,100,8.3,light rain
398,Thap Than,TH,15.4606,99.8917,86.72,56,55,5.28,broken clouds
399,Jumla,NP,29.2747,82.1838,31.51,62,0,6.2,clear sky
400,Torata,PE,-17.0769,-70.8433,59.7,61,60,1.39,broken clouds
401,Voh,NC,-20.9667,164.7,88.14,61,99,6.62,overcast clouds
402,Gampaha,LK,7.0897,79.9925,73.62,83,39,4.9,scattered clouds
403,Bairiki,KI,1.3292,172.9752,86.0,70,20,8.05,few clouds
404,Hambantota,LK,6.1241,81.1185,77.36,80,25,16.13,scattered clouds
405,Aripuana,BR,-9.1667,-60.6333,72.05,99,84,1.34,broken clouds
406,Batemans Bay,AU,-35.7167,150.1833,91.2,41,99,10.36,overcast clouds
407,Hamilton,US,39.1834,-84.5333,21.4,78,40,9.22,scattered clouds
408,Bandarbeyla,SO,9.4942,50.8122,73.44,74,100,12.55,overcast clouds
409,Launceston,AU,-41.45,147.1667,81.61,42,100,5.75,overcast clouds
410,Adrar,MR,20.5022,-10.0711,59.85,24,95,10.83,overcast clouds
411,Ballina,AU,-28.8667,153.5667,76.78,85,45,12.46,scattered clouds
412,Taywarah,AF,33.35,64.4167,16.74,81,11,5.32,few clouds
413,Bethlehem,BR,-1.4558,-48.5044,77.04,94,0,4.61,heavy intensity rain
414,Bahia Blanca,AR,-38.7196,-62.2724,73.83,27,0,12.15,clear sky
415,Celestun,MX,20.8667,-90.4,70.52,72,96,20.56,overcast clouds
416,Sao Filipe,CV,14.8961,-24.4956,73.36,68,84,10.76,broken clouds
417,Yar-Sale,RU,66.8333,70.8333,-19.86,99,100,7.25,overcast clouds
418,Okhotsk,RU,59.3833,143.3,-4.59,75,0,14.23,clear sky
419,Turukhansk,RU,65.8167,87.9833,-7.33,88,36,12.08,scattered clouds
420,Sembe,CG,1.6481,14.5806,69.58,81,100,2.66,overcast clouds
421,London,GB,51.5085,-0.1257,48.25,92,75,16.11,broken clouds
422,Zhezkazgan,KZ,47.8043,67.7144,31.98,93,100,24.61,snow
423,Inverell,AU,-29.7833,151.1167,85.1,40,2,5.01,clear sky
424,Frunze,UA,48.6686,38.7544,23.43,94,5,2.13,clear sky
425,Codajas,BR,-3.8367,-62.0569,73.81,98,100,2.21,overcast clouds
426,Ulety,RU,51.3572,112.4849,-11.76,91,84,0.6,broken clouds
427,Cam Ranh,VN,11.9214,109.1591,80.56,74,40,9.22,scattered clouds
428,Juegang,CN,32.3174,121.1855,45.25,59,0,8.63,clear sky
429,Talcahuano,CL,-36.7167,-73.1167,60.48,77,100,6.91,overcast clouds
430,Svetlogorsk,BY,52.6333,29.7333,26.15,86,11,10.31,few clouds
431,Erzin,TR,36.9559,36.2,39.72,87,15,3.58,few clouds
432,Ajdabiya,LY,30.7554,20.2263,52.25,78,0,5.73,clear sky
433,Dezful,IR,32.3811,48.4058,56.01,42,0,4.43,clear sky
434,Batagay,RU,67.6333,134.6333,-18.4,87,84,2.37,broken clouds
435,Kailua,US,21.4022,-157.7394,80.58,65,0,16.11,clear sky
436,Roald,NO,62.5833,6.1333,41.16,87,100,33.38,overcast clouds
437,Panuco,MX,22.05,-98.1667,60.98,49,90,5.14,overcast clouds
438,Sligo,IE,54.2697,-8.4694,41.68,89,95,13.73,overcast clouds
439,Kirakira,SB,-10.4544,161.9205,80.04,84,100,4.09,overcast clouds
440,Am Timan,TD,11.0297,20.2827,74.35,16,100,6.98,overcast clouds
441,Yaring,TH,6.8662,101.3689,80.29,77,95,10.09,overcast clouds
442,Sovetskiy,RU,61.3614,63.5842,-14.64,100,57,2.71,broken clouds
443,Sumenep,ID,-7.0167,113.8667,79.9,82,98,3.27,heavy intensity rain
444,Kosh-Agach,RU,50.0,88.6667,-18.54,99,100,1.99,overcast clouds
445,Diego De Almagro,CL,-26.3667,-70.05,65.25,41,75,2.42,broken clouds
446,Grao Mogol,BR,-16.5594,-42.8897,64.67,94,18,0.58,few clouds
447,Ada,US,43.4166,-116.1262,38.08,67,0,8.05,clear sky
448,Zemio,CF,5.0314,25.1361,72.03,26,30,3.38,scattered clouds
449,Springbok,ZA,-29.6643,17.8865,73.17,47,12,3.51,few clouds
450,Williams Lake,CA,52.1415,-122.1445,38.77,76,100,2.3,overcast clouds
451,Verkhnevilyuysk,RU,63.4453,120.3167,-15.18,98,100,1.03,overcast clouds
452,Faya,SA,18.3851,42.4509,48.31,62,11,2.19,few clouds
453,Nampula,MZ,-15.1165,39.2666,69.58,99,100,1.5,overcast clouds
454,Wembley,AU,-31.9333,115.8,91.69,47,0,11.5,clear sky
455,Tshane,BW,-24.0196,21.8684,77.88,37,95,1.99,overcast clouds
456,Dunedin,NZ,-45.8742,170.5036,62.8,60,72,10.0,broken clouds
457,Swakopmund,NA,-22.6833,14.5333,72.45,88,97,5.01,overcast clouds
458,Trincomalee,LK,8.5711,81.2335,79.65,71,72,12.55,broken clouds
459,Mount Darwin,ZW,-16.7725,31.5838,63.91,93,67,1.88,broken clouds
460,Tilichiki,RU,60.4667,166.1,-11.52,90,32,10.27,scattered clouds
461,Los Alamos,US,35.8881,-106.307,42.55,50,0,1.01,clear sky
462,Anadyr,RU,64.75,177.4833,-32.01,66,20,11.18,mist
463,Gorazde,BA,43.6669,18.9764,30.31,98,83,1.32,broken clouds
464,Ileza,RU,61.0533,43.9002,20.37,95,100,9.4,light snow
465,Touros,BR,-5.1989,-35.4608,81.5,75,5,13.02,clear sky
466,Chardara,KZ,41.2547,67.9692,40.23,57,100,11.79,overcast clouds
467,Paramonga,PE,-10.6667,-77.8333,71.91,80,100,8.86,overcast clouds
468,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.38,90,100,1.45,overcast clouds
469,San Patricio,US,28.017,-97.5169,53.83,39,92,8.39,overcast clouds
470,Peleduy,RU,59.6289,112.7406,-17.95,97,74,0.78,broken clouds
471,Nhulunbuy,AU,-12.2333,136.7667,90.21,55,20,16.11,few clouds
472,Port Blair,IN,11.6667,92.75,77.04,73,20,2.3,mist
473,Ponta Delgada,PT,37.7333,-25.6667,57.51,67,75,4.61,broken clouds
474,Makakilo City,US,21.3469,-158.0858,79.12,47,100,12.66,overcast clouds
475,Labuan,MY,5.2767,115.2417,86.16,84,20,2.3,few clouds
476,Sisimiut,GL,66.9395,-53.6735,-0.33,95,100,17.36,overcast clouds
477,Oranjemund,NA,-28.55,16.4333,64.02,92,7,9.06,clear sky
478,Tessalit,ML,20.1986,1.0114,60.03,23,60,10.8,broken clouds
479,North Bend,US,43.4065,-124.2243,49.86,95,75,4.61,broken clouds
480,Thinadhoo,MV,0.5333,72.9333,81.61,73,89,8.88,overcast clouds
481,Bima,ID,-8.4667,118.7167,85.41,72,46,2.39,scattered clouds
482,Lundazi,ZM,-12.2929,33.1782,62.6,97,100,3.06,overcast clouds
483,Port Hardy,CA,50.6996,-127.4199,49.75,71,100,5.75,overcast clouds
484,Saint-Ambroise,CA,48.5501,-71.3324,-19.66,100,56,0.69,broken clouds
485,Phan Thiet,VN,10.9333,108.1,84.7,61,84,11.59,broken clouds
486,Husavik,IS,66.0449,-17.3389,8.51,77,95,16.96,overcast clouds
487,Bad Freienwalde,DE,52.7873,14.0304,42.39,77,90,3.0,overcast clouds
488,Chicama,PE,-7.8447,-79.1469,68.54,69,61,4.61,broken clouds
489,Hervey Bay,AU,-25.2986,152.8535,82.51,79,22,19.35,few clouds
490,Orzinuovi,IT,45.404,9.9216,40.15,48,8,3.42,clear sky
491,Kurchatov,RU,51.6601,35.6521,19.96,88,41,8.39,scattered clouds
492,San Cristobal,VE,7.7669,-72.225,73.58,77,100,1.32,overcast clouds
493,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,69.46,95,100,3.29,overcast clouds
494,Ixtapa,MX,20.7,-105.2,75.22,64,75,2.3,broken clouds
495,Kulu,TR,39.0951,33.0799,31.35,83,100,4.07,overcast clouds
496,Makaryev,RU,57.8797,43.8069,24.04,96,100,8.93,light snow
497,Beringovskiy,RU,63.05,179.3167,-20.47,95,28,9.19,scattered clouds
498,Vizinga,RU,61.0749,50.1031,1.67,100,94,3.96,overcast clouds
499,Puteyets,RU,65.1716,57.091,4.33,98,83,6.38,broken clouds
500,Porto-Vecchio,FR,41.591,9.2795,47.73,100,75,0.0,broken clouds
501,Chapais,CA,49.7834,-74.8492,-24.02,100,91,1.34,overcast clouds
502,Nyanguge,TZ,-2.55,33.2,69.04,67,99,4.16,overcast clouds
503,Kingston,JM,17.997,-76.7936,79.75,67,20,3.44,few clouds
504,Asau,RO,46.4333,26.4,28.96,80,97,3.96,overcast clouds
505,Ust-Nera,RU,64.5667,143.2,-22.4,95,47,0.89,scattered clouds
506,Baracoa,CU,20.3467,-74.4958,74.66,84,8,1.03,clear sky
507,Vyartsilya,RU,62.1764,30.693,33.24,98,100,10.94,light snow
508,Wukari,NG,7.85,9.7833,73.31,16,68,4.81,broken clouds
509,Gdov,RU,58.7406,27.8122,32.43,88,100,14.92,overcast clouds
510,Nalut,LY,30.3333,10.85,51.67,31,71,16.2,broken clouds
511,Ormara,PK,25.2088,64.6357,69.1,75,10,3.91,clear sky
512,Zonguldak,TR,41.25,31.8333,36.75,95,100,1.61,overcast clouds
513,Madina,GH,5.6823,-0.1641,80.56,83,0,6.91,clear sky
514,Assare,BR,-6.8744,-39.875,70.66,60,93,1.97,overcast clouds
515,Kirando,TZ,-7.4167,30.6,69.85,86,100,4.25,light rain
516,Hillsborough,US,37.5741,-122.3794,69.89,64,75,11.5,broken clouds
517,Ailigandi,PA,9.2333,-78.0167,78.75,87,89,10.65,overcast clouds
518,Praia Da Vitoria,PT,38.7333,-27.0667,57.45,77,40,4.76,scattered clouds
519,Iberia,US,29.9502,-91.7507,44.67,49,0,0.0,clear sky
520,Tombouctou,ML,20.0,-3.0,58.26,26,50,11.92,scattered clouds
521,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.93,75,25,10.63,scattered clouds
522,Yantongshan,CN,43.2919,126.0094,9.77,87,100,8.28,light snow
523,Musoma,TZ,-1.5,33.8,68.25,75,99,6.49,overcast clouds
524,Wagar,SD,16.1525,36.2032,65.66,69,98,11.63,overcast clouds
525,Tadine,NC,-21.55,167.8833,83.37,74,100,9.64,overcast clouds
526,Nuuk,GL,64.1835,-51.7216,5.61,85,75,5.75,broken clouds
527,Christchurch,NZ,-43.5333,172.6333,67.91,63,75,6.91,broken clouds
528,Elbistan,TR,38.2059,37.1983,14.72,78,54,1.14,broken clouds
529,Nouadhibou,MR,20.931,-17.0347,64.38,77,99,18.41,overcast clouds
530,Hargeysa,SO,9.56,44.065,57.61,73,14,9.22,few clouds
531,Gat,IL,31.61,34.7642,56.39,100,99,7.43,overcast clouds
532,Oktyabrskiy,RU,54.4815,53.471,1.45,100,100,2.71,overcast clouds
533,Melo,UY,-32.3667,-54.1833,58.53,54,0,5.23,clear sky
534,Kurilsk,RU,45.2333,147.8833,28.65,63,88,12.06,light snow
535,Machico,PT,32.7,-16.7667,61.72,70,40,9.22,scattered clouds
536,Boo,SE,59.3333,18.2833,37.08,90,100,5.75,overcast clouds
537,Tecpan,GT,14.7623,-90.9947,55.45,97,24,6.29,few clouds
538,Preobrazheniye,RU,42.9019,133.9064,23.31,39,100,3.56,overcast clouds
539,Iracoubo,GF,5.4802,-53.2011,75.83,91,90,8.79,overcast clouds
540,Myrtle Beach,US,33.6891,-78.8867,50.04,71,75,6.91,broken clouds
541,Vostok,RU,46.4856,135.8833,13.17,86,100,3.62,overcast clouds
542,Sfantu Gheorghe,RO,45.8667,25.7833,26.65,87,100,2.35,overcast clouds
543,Krutikha,RU,53.9599,81.2093,5.7,93,44,8.01,scattered clouds
544,Kilemary,RU,56.7783,46.8659,10.22,98,100,4.25,overcast clouds
545,Takoradi,GH,4.8845,-1.7554,78.44,86,100,7.38,overcast clouds
546,Horki,BY,54.2861,30.9842,21.76,90,100,12.59,overcast clouds
547,Wamba,NG,8.9333,8.6,73.24,16,90,3.71,overcast clouds
548,Zyryanskoye,RU,56.8306,86.6258,9.75,95,100,11.25,light snow
549,Feijo,BR,-8.1642,-70.3536,72.55,99,100,1.68,overcast clouds
550,Port Keats,AU,-14.25,129.55,85.26,64,100,3.18,overcast clouds
551,Bubaque,GW,11.2833,-15.8333,77.99,62,0,4.27,clear sky
552,Znamenskoye,RU,57.1281,73.8282,-7.13,100,80,4.29,broken clouds
553,Lakes Entrance,AU,-37.8811,147.981,92.16,52,15,7.38,few clouds
554,Caucaia,BR,-3.7361,-38.6531,83.03,75,75,10.36,broken clouds
555,Kichera,RU,55.9375,110.0997,-8.03,78,7,5.14,clear sky
556,Kurumkan,RU,54.3,110.3,-10.7,87,28,2.15,scattered clouds
557,Letpadan,MM,17.7833,95.75,71.65,28,10,11.59,clear sky
558,Moron,AR,-34.6534,-58.6198,73.15,52,0,5.32,clear sky
559,Wajir,KE,1.7471,40.0573,74.19,73,7,12.46,clear sky
560,Auki,SB,-8.7676,160.7034,77.81,90,100,3.0,heavy intensity rain
561,Berdigestyakh,RU,62.0989,126.6992,-18.8,98,97,0.85,overcast clouds
562,Antalaha,MG,-14.9003,50.2788,72.52,91,69,5.06,broken clouds
563,Muisne,EC,0.6,-80.0333,75.87,86,100,1.77,overcast clouds
564,Fevik,NO,58.3794,8.6766,40.77,97,100,10.56,light rain
565,Ishii,JP,34.0667,134.4333,47.39,57,75,17.27,broken clouds
566,Santiago,CL,-33.4569,-70.6483,71.85,61,0,12.66,clear sky
567,Payyannur,IN,12.1,75.2,73.76,76,8,3.74,clear sky
568,Livingstone,ZM,-17.8419,25.8543,65.03,87,4,0.69,clear sky
569,Maarianhamina,AX,60.0973,19.9348,35.46,93,100,10.36,light intensity shower rain
570,Vagur,FO,61.4732,-6.8119,36.64,71,100,30.6,overcast clouds
571,Maykor,RU,59.0059,55.88,-0.53,100,100,3.51,overcast clouds
572,Gamba,GA,-2.65,10.0,77.04,86,86,2.93,overcast clouds
573,Muros,ES,42.7762,-9.0603,53.24,93,9,18.03,clear sky
574,Bosaso,SO,11.2842,49.1816,71.46,77,53,2.35,broken clouds
575,Albemarle,US,35.3501,-80.2001,40.73,70,0,0.0,clear sky
576,Sinnamary,GF,5.3833,-52.95,76.01,91,97,9.1,overcast clouds
577,Chandler,US,33.3062,-111.8412,73.47,21,0,4.61,clear sky
578,Nyimba,ZM,-14.5566,30.8149,65.89,97,100,2.01,overcast clouds
579,Oktyabrskoye,RU,43.0645,44.7417,28.54,86,24,11.18,few clouds
580,Joshimath,IN,30.5667,79.5667,38.55,38,0,8.84,clear sky
581,Pizarro,CO,4.9533,-77.366,75.81,91,94,5.01,light rain
582,Porto Novo,BJ,6.4965,2.6036,82.22,81,26,7.7,scattered clouds
583,Borger,NL,52.9233,6.7931,49.98,74,100,21.88,overcast clouds
584,Tosya,TR,41.0155,34.0401,31.42,89,100,1.41,overcast clouds
585,Tlacolula,MX,16.9542,-96.4792,56.07,82,94,7.02,overcast clouds
586,La Ronge,CA,55.1001,-105.2842,7.05,78,100,8.05,overcast clouds
587,Tommot,RU,58.9564,126.2925,-13.68,96,100,0.34,overcast clouds
588,Minas,UY,-34.3759,-55.2377,66.52,58,3,8.84,clear sky
589,Russell,US,32.3502,-85.1999,40.6,58,0,0.0,clear sky
590,Arlit,NE,18.7369,7.3853,65.75,12,0,5.48,clear sky
591,Kharp,RU,66.8014,65.8081,-14.48,100,99,2.75,overcast clouds
592,Norsup,VU,-16.0667,167.3833,85.15,73,100,14.36,overcast clouds
593,Kearney,US,40.6995,-99.0815,38.32,43,0,14.97,clear sky
594,Aklavik,CA,68.2191,-135.0107,-23.08,98,100,10.74,light snow
595,Merauke,ID,-8.4667,140.3333,86.54,61,47,8.12,scattered clouds
596,Iquitos,PE,-3.7481,-73.2472,77.04,88,100,4.61,overcast clouds
597,Nizhniy Odes,RU,63.6445,54.856,-1.34,100,100,4.34,overcast clouds
598,Hobyo,SO,5.3505,48.5268,76.59,71,67,16.55,broken clouds
599,Udachnyy,RU,66.4167,112.4,-20.24,86,9,1.23,clear sky
600,Port Pirie,AU,-33.1833,138.0167,90.52,28,1,9.31,clear sky
601,Capao Bonito,BR,-24.0058,-48.3494,66.06,81,30,1.57,scattered clouds
602,Griffith,US,41.5284,-87.4237,15.73,67,0,8.05,clear sky
603,Puerto Armuelles,PA,8.2833,-82.8667,81.82,83,50,4.12,scattered clouds
604,Ellisras,ZA,-23.6649,27.7443,64.74,57,9,4.25,clear sky
605,Pedernales,DO,18.0384,-71.744,76.68,69,4,3.71,clear sky
606,Greeley,US,40.4233,-104.7091,45.95,44,0,4.61,clear sky
607,Gillette,US,44.2911,-105.5022,37.87,53,0,7.02,clear sky
608,Galesong,ID,-5.3166,119.3661,86.02,74,79,2.75,broken clouds
609,Belmonte,BR,-15.8631,-38.8828,77.5,88,91,6.29,overcast clouds
610,Mersing,MY,2.4312,103.8405,82.31,83,40,2.3,scattered clouds
611,Itoman,JP,26.1247,127.6694,64.78,88,75,19.57,broken clouds
612,Le Port,RE,-20.9373,55.2919,80.56,80,11,4.54,few clouds
613,Eureka,US,40.8021,-124.1637,59.74,91,100,1.01,overcast clouds
614,Amazar,RU,53.858,120.875,-1.95,82,99,3.06,overcast clouds
615,Keuruu,FI,62.2667,24.7,35.74,99,100,10.02,overcast clouds
616,Nortelandia,BR,-14.4547,-56.8028,72.52,97,100,2.48,light rain
617,Igarka,RU,67.4667,86.5833,-13.32,93,37,6.8,scattered clouds
618,Rio Gallegos,AR,-51.6226,-69.2181,44.65,45,0,12.66,clear sky
619,Ejura,GH,7.3856,-1.3562,75.49,76,11,3.69,few clouds
620,Orlik,RU,52.5178,99.825,-19.75,96,73,2.37,broken clouds
621,Altamira,BR,-3.2033,-52.2064,71.02,93,98,2.39,overcast clouds
622,Kuito,AO,-12.3833,16.9333,58.82,95,95,4.7,light rain
623,Barahona,DO,18.2085,-71.1008,75.45,74,6,6.93,clear sky
624,Eregli,TR,37.5133,34.0467,22.44,75,9,2.75,clear sky
625,Pilar,BR,-9.5972,-35.9567,75.13,78,98,7.67,overcast clouds
626,Marquette,US,46.5333,-87.6335,2.35,77,98,1.88,overcast clouds
627,Ajaccio,FR,42.0,8.9167,42.85,81,100,6.91,overcast clouds
628,Cascina,IT,43.6791,10.4994,49.06,86,40,4.0,light rain
629,Nikolayevka,RU,53.1257,47.2041,24.94,96,100,6.06,snow
630,Santa Cruz Del Sur,CU,20.7147,-77.9956,76.3,79,6,7.81,light rain
631,Parfino,RU,57.9731,31.6481,29.73,87,100,11.14,light snow
632,Corredor,CR,8.64,-82.946,81.5,95,16,3.15,few clouds
633,Malaga,ES,36.7202,-4.4203,57.97,78,100,5.75,overcast clouds
634,Avera,US,33.194,-82.5271,46.71,34,0,15.39,clear sky
635,Ahipara,NZ,-35.1667,173.1667,70.84,55,17,11.52,few clouds
636,Kajaani,FI,64.2273,27.7285,33.85,93,100,10.36,overcast clouds
637,Verkhnyaya Inta,RU,65.9811,60.3094,-0.9,92,95,4.9,overcast clouds
638,Kulashi,GE,42.2044,42.3494,39.29,81,0,25.32,clear sky
639,Carmen,MX,18.6333,-91.8333,71.98,77,100,24.65,overcast clouds
640,Doha,QA,25.2867,51.5333,62.58,67,0,8.05,clear sky
641,Kambove,CD,-10.8764,26.5969,60.82,98,100,2.89,light rain
642,Caraballeda,VE,10.6112,-66.8522,78.87,83,20,5.75,few clouds
643,Chifeng,CN,42.2683,118.9636,7.45,71,51,6.58,broken clouds
644,Umm Lajj,SA,25.0213,37.2685,66.02,32,0,10.51,clear sky
645,Dolinsk,RU,47.35,142.8,22.86,88,100,9.62,overcast clouds
646,Noyabrsk,RU,63.1994,75.4507,-14.1,100,95,9.37,overcast clouds
647,Aranda De Duero,ES,41.6704,-3.6892,42.03,81,70,18.05,broken clouds
648,Sandy Bay,AU,-42.913,147.3532,68.31,67,75,12.66,broken clouds
649,Dakar,SN,14.6937,-17.4441,68.88,67,97,19.93,overcast clouds
650,Kushima,JP,31.4583,131.2333,53.64,81,100,9.31,overcast clouds
651,Lompoc,US,34.6391,-120.4579,69.57,72,0,1.01,clear sky
652,Puri,IN,19.8,85.85,61.32,54,58,6.38,broken clouds
653,Okato,NZ,-39.2,173.8833,67.91,59,26,14.99,scattered clouds
654,Necochea,AR,-38.5473,-58.7368,56.03,52,0,6.24,clear sky
655,La Rioja,ES,42.25,-2.5,40.32,80,66,6.6,broken clouds
656,Sao Bento,BR,-6.2833,-37.75,72.39,85,91,6.46,overcast clouds
657,Haicheng,CN,40.8516,122.7475,15.55,78,100,15.75,overcast clouds
658,Dharchula,IN,29.85,80.5333,46.22,34,0,8.14,clear sky
659,Campoverde,PE,-8.4753,-74.8058,74.89,91,100,2.42,overcast clouds
660,Kyra,RU,49.5776,111.9753,-12.73,91,23,1.54,few clouds
661,Kieta,PG,-6.2167,155.6333,84.02,72,100,5.08,light rain
662,Sinegorye,RU,62.0788,150.477,-17.0,95,81,2.46,broken clouds
663,Belaya Gora,RU,68.5333,146.4167,-15.45,91,98,4.74,overcast clouds
664,Brae,GB,60.3964,-1.353,39.11,83,100,18.28,overcast clouds
665,Hami,CN,42.8,93.45,25.14,44,12,6.55,few clouds
666,Alakurtti,RU,66.9672,30.3491,20.62,96,100,2.53,light snow
667,Marzuq,YE,14.4,46.4667,53.22,52,51,3.06,broken clouds
668,Half Moon Bay,US,37.4636,-122.4286,70.48,63,0,11.5,clear sky
669,Nador,MA,35.174,-2.9287,50.25,71,0,3.44,clear sky
670,Sand Springs,US,36.1398,-96.1089,41.58,44,0,0.0,clear sky
671,Sheridan,US,44.8333,-106.9173,35.65,59,0,0.0,clear sky
672,Uyemskiy,RU,64.4743,40.8524,15.85,85,75,6.71,light shower snow
673,Medina Del Campo,ES,41.3124,-4.9141,40.71,86,40,17.83,scattered clouds
674,Mangrol,IN,21.1167,70.1167,64.45,75,16,9.13,few clouds
675,La Palma,US,33.8464,-118.0467,80.33,25,0,10.36,clear sky
676,Cittanova,IT,38.3552,16.0798,51.66,83,91,1.86,overcast clouds
677,Beloha,MG,-25.1667,45.05,73.58,86,0,7.43,clear sky
678,Clifton,US,40.8584,-74.1638,29.7,68,100,10.36,overcast clouds
679,Rafai,CF,4.95,23.9167,69.37,35,22,2.19,few clouds
680,Gorin,RU,51.1983,136.6669,11.01,88,100,6.24,overcast clouds
681,Langsa,ID,4.4683,97.9683,82.53,68,47,2.42,scattered clouds
682,Westport,US,41.1415,-73.3579,28.98,65,100,12.66,overcast clouds
683,Coracao De Jesus,BR,-16.6853,-44.365,68.72,94,10,3.56,clear sky
684,Kahului,US,20.8947,-156.47,78.82,67,40,13.8,scattered clouds
685,Ossora,RU,59.2353,163.0719,2.39,77,78,7.83,broken clouds
686,Ugoofaaru,MV,5.6667,73.0,80.96,71,87,1.5,overcast clouds
687,Palompon,PH,11.0508,124.3843,82.0,72,100,5.01,overcast clouds
688,Aden,YE,12.7794,45.0367,75.81,71,6,8.66,clear sky
689,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,74.91,70,100,5.66,overcast clouds
690,Ventanas,EC,-1.45,-79.4667,76.05,90,100,0.4,moderate rain
691,Kant,IN,27.8,79.8,52.0,72,0,2.24,clear sky
692,Datong,CN,40.0936,113.2914,6.62,66,40,1.7,scattered clouds
693,Vao,NC,-22.6667,167.4833,80.46,80,99,9.13,overcast clouds
